Time;Name;Page;Referrer;Load Generator;Response code;Assertions;Time;Size;Population;Virtual User;
1706279705213;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1973 - Actions#1;
1706279705217;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2287 - Actions#1;
1706279707569;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2219 - Actions#1;
1706279709528;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2046 - Actions#1;
1706279709700;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1790 - Actions#1;
1706279710229;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281347/edit/about-your-service/service-categories;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/about-your-service/servi;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/about-your-service/service-description;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#927 - Actions#1;
1706279711780;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1803 - Actions#1;
1706279711801;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1555 - Actions#1;
1706279713130;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1557 - Actions#1;
1706279713182;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2119 - Actions#1;
1706279713231;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/frameworks/g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2329 - Actions#1;
1706279713250;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2162 - Actions#1;
1706279713358;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1910 - Actions#1;
1706279713838;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;31;32284;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2294 - Actions#1;
1706279716825;GET https://www.nft.marketplace.team/suppliers;/user/login;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2344 - Actions#1;
1706279717557;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1670 - Actions#1;
1706279718228;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2217 - Actions#1;
1706279720843;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2272 - Actions#1;
1706279721191;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1351 - Actions#1;
1706279733294;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;12.4;32242;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2347 - Actions#1;
1706279752102;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1956 - Actions#1;
1706279752240;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2304 - Actions#1;
1706279752710;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2038 - Actions#1;
1706279752879;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2177 - Actions#1;
1706279753145;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2252 - Actions#1;
1706279754437;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2141 - Actions#1;
1706279754452;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1818 - Actions#1;
1706279754641;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2311 - Actions#1;
1706279756335;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2127 - Actions#1;
1706279756575;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2322 - Actions#1;
1706279758092;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1762 - Actions#1;
1706279758108;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2208 - Actions#1;
1706279758870;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2107 - Actions#1;
1706279760205;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281062/edit/social-value/social-value;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/social-value/social-valu;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#416 - Actions#1;
1706279762828;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2355 - Actions#1;
1706279763860;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2105 - Actions#1;
1706279764242;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2345 - Actions#1;
1706279764292;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2118 - Actions#1;
1706279783469;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;35.9;31973;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#42 - Actions#2;
1706279844370;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;200;1 Assertion failed;13.1;31973;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#250 - Actions#2;
1706279859155;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2359 - Actions#1;
1706279860568;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1939 - Actions#1;
1706279861898;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2004 - Actions#1;
1706279862292;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2148 - Actions#1;
1706279862876;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2229 - Actions#1;
1706279863500;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1708 - Actions#1;
1706279864086;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/create;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/create;;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1219 - Actions#1;
1706279864447;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/economic-and-financial-standing;/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;/suppliers/frameworks/g-cloud-14/declaration/edit/modern-slavery;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#15 - Actions#2;
1706279864894;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2163 - Actions#1;
1706279866050;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281352/edit/about-your-service/service-description;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/about-your-service/servi;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1072 - Actions#1;
1706279866659;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1996 - Actions#1;
1706279867160;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2069 - Actions#1;
1706279867494;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/service-type;/suppliers/frameworks/g-cloud-14/submissions/service-type;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1208 - Actions#1;
1706279867494;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/health-and-safety;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;/suppliers/frameworks/g-cloud-14/declaration/edit/data-protection;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1503 - Actions#1;
1706279868166;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2087 - Actions#1;
1706279869168;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2301 - Actions#1;
1706279870834;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2016 - Actions#1;
1706279872848;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2032 - Actions#1;
1706279873062;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281323/edit/how-users-work-with-your-service/web-interface;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/how-users-work-with-your;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#704 - Actions#1;
1706279873224;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1972 - Actions#1;
1706279874172;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281328;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/user-support/support-ava;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/user-support/support-available-to-third-party;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#692 - Actions#1;
1706279874270;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2303 - Actions#1;
1706279874621;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2174 - Actions#1;
1706279874981;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/ultimate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1961 - Actions#1;
1706279875301;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;/suppliers/frameworks/g-cloud-14/declaration/edit/persons-with-significant-control;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2182 - Actions#1;
1706279876185;GET https://www.nft.marketplace.team/suppliers/details;/suppliers/details;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2389 - Actions#1;
1706279877299;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2186 - Actions#1;
1706279877309;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2373 - Actions#1;
1706279877860;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;/suppliers/frameworks/g-cloud-14/declaration/edit/immediate-parent-company;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1989 - Actions#1;
1706279878279;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2274 - Actions#1;
1706279878747;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/reuse;/suppliers/frameworks/g-cloud-14/declaration/reuse;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2356 - Actions#1;
1706279878839;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/key-subcontractors;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;/suppliers/frameworks/g-cloud-14/declaration/edit/group-or-consortium;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1916 - Actions#1;
1706279880947;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;/suppliers/frameworks/g-cloud-14/declaration/edit/providing-suitable-services;localhost:7100;504;0 Assertion failed;60;761;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2295 - Actions#1;
1706279881107;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;/suppliers/frameworks/g-cloud-14/declaration/edit/value-added-tax;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1742 - Actions#1;
1706279881463;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2288 - Actions#1;
1706279884752;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-mandatory-exclusion-taxes;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1826 - Actions#1;
1706279885660;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;/suppliers/frameworks/g-cloud-14/declaration/edit/grounds-for-discretionary-exclusion;;localhost:7100;504;0 Assertion failed;60.1;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1883 - Actions#1;
1706279885991;POST https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2315 - Actions#1;
1706279886131;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration;;/suppliers/frameworks/g-cloud-14/declaration/reuse;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#256 - Actions#2;
1706279888320;POST https://www.nft.marketplace.team/suppliers/details;/suppliers/details;/suppliers/details;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2372 - Actions#1;
1706279890393;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/authorisation-or-organisation-legal-requirement;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;/suppliers/frameworks/g-cloud-14/declaration/edit/what-it-means-to-be-on-g-cloud-14;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#2281 - Actions#1;
1706279890479;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/declaration/edit/framework-award-form-details;/suppliers/frameworks/g-cloud-14/declaration/edit/contracts-finder;/suppliers/frameworks/g-cloud-14/declaration/edit/contracts-finder;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#1452 - Actions#1;
1706279891504;GET https://www.nft.marketplace.team/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281300;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/281140/edit/backups-and-recovery/bac;/suppliers/frameworks/g-cloud-14/submissions/cloud-hosting/${pServiceId}/edit/backups-and-recovery/backup-and-recovery;localhost:7100;504;0 Assertion failed;60;723;DMP-1.5-Dryrun;DMP 1.5 Supplier Registration - Working on AWS NFT#531 - Actions#1;
